Time	Fluo2	mtRCamp
256.81	21.71499	15.30565
256.82	21.97347	14.02926
256.83	22.62639	13.87608
256.84	23.83815	15.31427
256.85	22.54036	15.52074
256.86	18.51734	14.38962
256.87	17.26828	15.6008
256.88	18.33478	18.76721
256.89	18.95709	19.57571
256.9	19.29622	18.88091
256.91	20.18181	18.87451
256.92	21.32896	19.19762
256.93	21.78072	20.01244
256.94	21.99061	20.99829
256.95	20.66124	19.51806
256.96	18.96507	17.4502
256.97	22.22002	15.02934
256.98	26.19393	12.55721
256.99	23.17646	9.46384
257	19.71243	6.35381
257.01	18.24218	8.55092
257.02	17.47182	10.63702
257.03	25.98572	11.25065
257.04	32.62476	11.78977
257.05	27.32587	11.85439
257.06	23.00291	12.21507
257.07	22.55057	13.74994
257.08	22.87892	14.48244
257.09	25.35053	13.01219
257.1	25.81778	12.47173
257.11	22.26364	13.79671
257.12	21.35396	14.77415
257.13	24.43972	15.2265
257.14	26.67101	16.51078
257.15	27.91483	18.75647
257.16	27.5249	17.21237
257.17	25.68347	12.3012
257.18	24.94754	12.00493
257.19	24.96356	14.84773
257.2	23.75184	12.81232
257.21	21.9099	8.27285
257.22	22.30993	15.17573
257.23	23.55426	26.38766
257.24	26.20554	24.07396
257.25	29.22616	18.20951
257.26	24.72316	16.30818
257.27	18.97193	15.06436
257.28	19.66466	20.75664
257.29	20.89245	27.02484
257.3	20.89015	17.68373
257.31	21.06287	8.89439
257.32	24.50379	12.67444
257.33	27.43192	16.04662
257.34	26.60788	16.43434
257.35	25.63683	16.38064
257.36	24.02183	14.39343
257.37	22.60575	13.69429
257.38	21.78171	16.82865
257.39	20.68109	16.87868
257.4	18.98493	10.28737
257.41	18.74791	10.50422
257.42	20.86385	21.69962
257.43	21.89354	25.87566
257.44	21.58698	21.41684
257.45	20.75692	17.85488
257.46	19.43193	15.14081
257.47	20.51388	17.4276
257.48	23.34116	23.34064
257.49	24.2606	21.34075
257.5	24.13136	14.99139
257.51	24.08261	18.2786
257.52	24.06658	25.48406
257.53	26.67248	25.65116
257.54	30.03275	23.79319
257.55	27.24317	18.45211
257.56	23.30131	12.45842
257.57	25.70979	13.98883
257.58	28.76299	16.28312
257.59	25.50998	12.88417
257.6	22.26953	9.64777
257.61	23.56195	14.21981
257.62	24.90341	17.85446
257.63	26.6642	13.47628
257.64	27.54706	10.34214
257.65	24.15474	13.2661
257.66	21.23884	15.30553
257.67	19.86526	14.48148
257.68	18.59912	13.45286
257.69	17.58173	11.95056
257.7	17.01508	11.80104
257.71	17.22497	13.98211
257.72	17.67275	14.28891
257.73	18.43218	12.1404
257.74	21.2936	12.06967
257.75	26.26939	14.08894
257.76	25.82215	14.79576
257.77	21.18549	14.48868
257.78	19.68258	15.09747
257.79	20.02171	16.24462
257.8	19.14748	15.96485
257.81	17.74185	15.06016
257.82	20.00038	17.75785
257.83	23.40924	21.5865
257.84	23.58587	17.94975
257.85	23.08493	12.74805
257.86	21.57512	13.67248
257.87	19.94358	15.33607
257.88	19.72049	18.26945
257.89	19.5649	20.9947
257.9	19.64555	12.8039
257.91	19.63394	5.49969
257.92	18.68065	7.24445
257.93	18.62805	8.99921
257.94	23.49062	10.80859
257.95	26.37272	13.08818
257.96	22.25354	17.03004
257.97	19.2667	18.6698
257.98	19.10489	14.56613
257.99	21.2164	13.68487
258	27.51717	18.74182
258.01	29.65056	23.11065
258.02	25.96718	26.519
258.03	24.93699	28.79615
258.04	26.74637	29.86265
258.05	27.20816	26.42606
258.06	26.56144	19.28522
258.07	22.53099	16.51131
258.08	16.37601	16.47926
258.09	15.22992	15.72206
258.1	16.44169	14.62351
258.11	17.72553	10.85083
258.12	19.03397	6.16558
258.13	22.58348	10.01182
258.14	26.65458	15.84371
258.15	21.17844	14.94737
258.16	14.36122	13.10594
258.17	18.27751	15.83222
258.18	22.82496	18.7918
258.19	24.42445	16.1744
258.2	26.01441	14.18477
258.21	27.48466	20.08127
258.22	28.11958	24.53682
258.23	23.59614	20.09402
258.24	19.45686	16.70443
258.25	16.80742	17.39924
258.26	15.08052	17.06221
258.27	15.83995	13.9444
258.28	16.46343	12.70073
258.29	16.81858	15.15632
258.3	18.52444	15.17062
258.31	22.24038	11.55187
258.32	24.59653	11.90615
258.33	25.40403	16.78527
258.34	24.48031	17.10769
258.35	22.04075	13.44034
258.36	24.44795	15.36455
258.37	30.10252	21.03514
258.38	31.40954	21.7248
258.39	30.52088	19.89888
258.4	25.94068	21.38745
258.41	19.99558	24.10152
258.42	22.05904	20.86418
258.43	26.17874	16.0988
258.44	24.31477	15.40995
258.45	21.48749	15.37738
258.46	19.4394	13.39826
258.47	17.4527	11.26578
258.48	17.54986	11.33005
258.49	17.72091	11.45682
258.5	18.83548	12.32945
258.51	19.42786	13.24205
258.52	16.32658	14.43727
258.53	14.91814	14.78765
258.54	20.75002	11.52456
258.55	24.31081	9.80702
258.56	21.24107	12.60174
258.57	20.52936	14.46368
258.58	24.81087	14.35047
258.59	27.26941	13.96279
258.6	26.83309	13.13926
258.61	25.65926	12.00143
258.62	23.5914	10.48259
258.63	21.59874	11.00431
258.64	19.67614	13.42733
258.65	18.63949	14.91766
258.66	18.23574	15.74171
258.67	18.86962	14.46902
258.68	20.06484	12.06203
258.69	20.98338	13.0835
258.7	21.7914	15.47447
258.71	22.10775	13.42873
258.72	22.28558	10.13308
258.73	21.24694	10.84104
258.74	19.98658	12.27872
258.75	20.464	13.0685
258.76	21.1102	13.79536
258.77	20.76181	16.4326
258.78	20.37839	18.9565
258.79	19.73218	17.9386
258.8	19.00373	16.91022
258.81	17.59862	15.79564
258.82	16.83154	14.63609
258.83	19.09326	13.26303
258.84	20.85946	12.48609
258.85	21.05332	13.60067
258.86	21.70089	13.92129
258.87	23.38103	12.43502
258.88	24.38393	11.90745
258.89	24.23814	13.006
258.9	24.1138	14.96504
258.91	24.01713	18.03478
258.92	22.82519	20.1227
258.93	20.54744	21.23728
258.94	19.30616	20.65494
258.95	18.85381	18.78095
258.96	19.41431	16.5487
258.97	20.56094	14.10914
258.98	21.00791	15.55456
258.99	21.1537	18.67238
259	23.39904	19.41826
259.01	26.29043	19.43428
259.02	23.6423	18.01531
259.03	19.86225	16.30312
259.04	20.78629	14.47514
259.05	22.25654	12.63371
259.06	21.81589	11.25808
259.07	21.29319	10.11926
259.08	20.56582	16.77519
259.09	19.73951	22.07486
259.1	17.94667	14.12653
259.11	16.94242	8.08581
259.12	20.12485	12.17294
259.13	22.68809	15.28966
259.14	23.10786	15.0472
259.15	22.47455	14.51923
259.16	19.26006	13.29143
259.17	17.66441	12.902
259.18	19.0049	14.03312
259.19	20.88976	14.63359
259.2	23.52318	14.50434
259.21	23.6958	14.11546
259.22	21.27278	13.45271
259.23	19.95587	13.56658
259.24	19.53558	14.30997
259.25	23.11863	14.7237
259.26	29.17695	14.93358
259.27	26.69866	14.62471
259.28	20.26865	14.07569
259.29	21.22193	13.13898
259.3	24.64682	12.07248
259.31	25.7549	16.42987
259.32	26.33648	22.01982
259.33	22.06777	21.03801
259.34	17.14058	19.16401
259.35	22.74421	18.19142
259.36	28.86059	17.22224
259.37	27.6328	12.2144
259.38	26.49124	8.1427
259.39	26.37803	15.23495
259.4	25.56488	20.8486
259.41	20.55704	17.60102
259.42	17.45005	14.53217
259.43	21.55321	12.1412
259.44	24.41587	10.26875
259.45	23.99609	9.76833
259.46	22.67015	9.12487
259.47	19.58438	8.20364
259.48	17.52715	10.93844
259.49	16.97761	19.03256
259.5	19.46548	20.38229
259.51	25.3625	14.16216
259.52	27.00118	16.0161
259.53	24.96537	24.83707
259.54	24.0199	22.04706
259.55	23.79399	11.59454
259.56	24.0212	10.30496
259.57	24.47354	13.56804
259.58	23.49176	14.48479
259.59	21.98946	14.54993
259.6	20.03509	14.02043
259.61	17.96723	13.34166
259.62	17.84138	13.73919
259.63	18.01869	14.30475
259.64	23.05259	13.29138
259.65	28.44867	12.16026
259.66	29.19312	14.11976
259.67	29.54417	16.00799
259.68	24.19668	16.63817
259.69	19.32713	17.16737
259.7	17.72816	17.00556
259.71	16.57838	16.06377
259.72	17.30523	11.86343
259.73	18.00707	9.34369
259.74	18.63725	11.63798
259.75	19.90152	13.24552
259.76	22.48634	13.42284
259.77	23.60287	12.73092
259.78	22.42316	10.6796
259.79	23.48884	10.11493
259.8	27.23683	11.32618
259.81	29.69638	11.01344
259.82	30.97277	9.30125
259.83	28.3899	10.04467
259.84	23.09101	12.51628
259.85	19.59494	12.71075
259.86	17.05871	11.69285
259.87	18.54831	11.63805
259.88	21.61754	11.96116
259.89	21.87579	12.52496
259.9	21.35882	13.15514
259.91	21.19888	12.22065
259.92	21.10221	11.00888
259.93	23.63678	13.44878
259.94	26.41546	16.22746
259.95	19.64015	17.69149
259.96	13.17378	18.8937
259.97	16.92178	15.24238
259.98	20.09622	12.03984
259.99	18.72316	12.39551
260	17.88097	13.04954
260.01	19.49649	15.08483
260.02	20.89192	16.35776
260.03	21.60275	15.25921
260.04	21.96928	14.35532
260.05	21.56553	13.88695
260.06	20.89536	13.83603
260.07	19.78027	14.48223
260.08	20.18726	13.19426
260.09	22.53015	9.44626
260.1	22.91166	10.24149
260.11	21.37679	15.47577
260.12	23.53456	15.63251
260.13	28.46176	11.98119
260.14	26.67862	12.00432
260.15	21.07265	14.12078
260.16	20.70034	13.93264
260.17	22.54228	12.76947
260.18	24.02397	12.22712
260.19	25.39703	11.87197
260.2	22.35099	13.92813
260.21	18.42515	16.46436
260.22	20.85067	13.08547
260.23	23.98503	9.04642
260.24	20.07063	9.96636
260.25	16.1422	11.16914
260.26	19.74493	15.64451
260.27	23.0655	19.48686
260.28	23.74428	17.40245
260.29	23.88863	15.5172
260.3	21.27124	14.6611
260.31	19.87924	13.58047
260.32	22.6419	11.73852
260.33	24.56078	10.78783
260.34	24.44757	11.98357
260.35	24.49676	12.79065
260.36	24.83589	12.90386
260.37	25.25054	13.76482
260.38	25.7675	15.63882
260.39	23.63091	15.22375
260.4	18.73577	12.42904
260.41	20.91809	14.92418
260.42	28.75373	21.64472
260.43	27.3107	20.19132
260.44	20.21845	13.76131
260.45	18.21102	13.52629
260.46	18.5181	16.11112
260.47	21.67092	16.93253
260.48	25.75805	17.17499
260.49	26.47334	17.36455
260.5	26.44077	17.54239
260.51	24.96622	13.62095
260.52	23.30262	9.16213
260.53	23.75613	16.3945
260.54	24.35718	24.02347
260.55	27.23254	17.41614
260.56	29.42355	11.44081
260.57	23.85015	12.63604
260.58	19.14373	13.80291
260.59	19.48286	14.80479
260.6	19.73288	15.66258
260.61	19.65223	15.98569
260.62	21.12934	15.69376
260.63	26.65415	13.80374
260.64	27.78366	12.10782
260.65	20.5141	10.78284
260.66	17.97064	10.37673
260.67	22.25163	11.29744
260.68	22.67455	11.98055
260.69	18.82988	12.40085
260.7	16.61766	12.87339
260.71	15.79362	13.39035
260.72	16.73197	12.24267
260.73	18.81586	10.013
260.74	20.42228	12.47149
260.75	21.79534	17.22137
260.76	21.19124	18.83836
260.77	19.88281	19.3393
260.78	20.85745	17.84233
260.79	22.39232	15.85512
260.8	20.37666	13.03988
260.81	17.82389	10.09939
260.82	21.6255	13.99624
260.83	25.87443	18.37442
260.84	24.3729	14.09458
260.85	22.98275	10.19877
260.86	23.19264	11.79826
260.87	23.37927	12.88294
260.88	23.41184	10.5566
260.89	23.62547	8.48771
260.9	24.57824	7.46981
260.91	23.55144	7.85088
260.92	16.96014	12.16443
260.93	14.12626	14.93039
260.94	18.98935	14.52612
260.95	20.98394	15.36226
260.96	18.5604	18.10889
260.97	18.55593	19.1488
260.98	21.39924	18.17949
260.99	23.11472	17.32035
261	23.80953	16.56093
261.01	21.65158	14.80928
261.02	17.51586	12.36972
261.03	16.39083	12.42149
261.04	16.84317	13.77852
261.05	20.50248	15.5673
261.06	25.39762	17.52246
261.07	22.29054	14.93569
261.08	17.0237	11.12307
261.09	20.35681	10.36983
261.1	25.17078	10.1434
261.11	24.44919	8.56668
261.12	23.23794	6.87052
261.13	19.49754	11.12167
261.14	16.20568	15.32271
261.15	22.19938	16.77693
261.16	27.07593	17.85934
261.17	23.40858	16.09804
261.18	20.67541	14.43054
261.19	22.16169	13.18672
261.2	23.02981	12.30182
261.21	22.01242	12.51171
261.22	22.02988	13.00951
261.23	24.32365	14.14063
261.24	25.22469	14.06806
261.25	23.83561	12.01623
261.26	23.84444	12.23712
261.27	25.60522	15.30634
261.28	25.94228	15.32244
261.29	24.90835	12.39849
261.3	22.28571	10.33845
261.31	18.48912	8.9168
261.32	19.8887	7.52628
261.33	24.20225	6.15322
261.34	23.36939	8.9907
261.35	20.39684	13.57877
261.36	22.23799	13.67719
261.37	25.50108	12.44939
261.38	25.28709	18.90753
261.39	24.39894	26.85587
261.4	22.92665	19.00108
261.41	21.39179	9.45326
261.42	23.80127	14.43117
261.43	26.24666	19.70972
261.44	26.14999	20.33939
261.45	25.97562	20.43851
261.46	25.10298	15.76979
261.47	24.02956	12.09729
261.48	21.94567	13.4383
261.49	20.22808	14.32688
261.5	19.72714	13.71273
261.51	20.70418	13.66489
261.52	25.17903	14.9573
261.53	28.32404	15.05449
261.54	29.13206	13.05125
261.55	28.01641	10.65367
261.56	24.33303	7.72972
261.57	21.37586	7.88575
261.58	19.16274	11.19743
261.59	20.14958	12.61087
261.6	23.65512	12.53023
261.61	25.50423	15.24726
261.62	26.36032	19.64146
261.63	23.65648	18.6004
261.64	19.35947	15.12691
261.65	22.60222	14.94112
261.66	28.27229	15.81376
261.67	26.53212	14.42839
261.68	23.18839	12.55439
261.69	20.00207	12.84607
261.7	16.83566	13.41163
261.71	18.64366	13.74604
261.72	20.71433	14.01941
261.73	23.78406	11.72512
261.74	26.16466	9.82871
261.75	21.09168	12.2357
261.76	17.54812	14.56749
261.77	22.65315	16.47406
261.78	26.55142	17.3202
261.79	26.06702	14.31508
261.8	25.12315	12.3289
261.81	23.00669	12.94306
261.82	22.62341	13.05792
261.83	25.49929	12.23388
261.84	26.22769	13.23721
261.85	23.90134	16.83994
261.86	22.28608	17.33542
261.87	21.44602	14.44351
261.88	21.58137	14.62807
261.89	22.53414	17.39073
261.9	21.74388	18.07501
261.91	19.83783	17.4288
261.92	17.0478	15.74605
261.93	13.83279	13.56497
261.94	16.99832	16.04068
261.95	22.3944	20.14435
261.96	21.88724	17.66718
261.97	19.96464	13.6121
261.98	21.31118	13.40378
261.99	23.13658	13.75893
262	24.3409	12.64501
262.01	25.50362	11.44139
262.02	26.53755	12.41018
262.03	27.18839	13.1858
262.04	22.68097	11.3604
262.05	18.82022	10.38413
262.06	19.11128	14.8595
262.07	20.10152	17.33394
262.08	23.88157	11.82464
262.09	25.78791	7.72943
262.1	22.52483	7.53556
262.11	21.56565	8.55273
262.12	25.24903	12.01019
262.13	27.18022	12.54721
262.14	26.45337	8.65394
262.15	25.66645	6.9519
262.16	24.80984	7.79196
262.17	23.10806	10.50189
262.18	20.65248	14.87955
262.19	22.0176	14.35215
262.2	25.99203	10.47491
262.21	24.73246	9.5186
262.22	20.77457	10.06813
262.23	22.51243	11.54327
262.24	26.4057	13.36867
262.25	25.68536	14.65751
262.26	23.74674	15.80465
262.27	21.24076	16.02436
262.28	18.63991	16.08898
262.29	20.36011	16.80925
262.3	22.44399	17.58469
262.31	20.61749	15.31141
262.32	19.09526	13.1354
262.33	23.78	13.32926
262.34	27.69409	13.44993
262.35	25.91728	13.03016
262.36	24.10453	13.29431
262.37	22.13334	16.57342
262.38	20.83409	18.20947
262.39	21.54491	14.93036
262.4	23.57868	12.80536
262.41	28.47382	13.17654
262.42	28.67514	13.94879
262.43	21.27633	15.37044
262.44	17.86018	15.57773
262.45	19.36248	14.28532
262.46	20.67407	14.07879
262.47	21.80468	14.90283
262.48	20.89735	14.90416
262.49	18.50639	14.30655
262.5	18.76988	14.67692
262.51	20.49861	15.58161
262.52	20.10555	16.22241
262.53	18.84571	16.7554
262.54	20.50484	13.46686
262.55	23.0085	9.07265
262.56	24.00397	9.48962
262.57	24.7148	10.8146
262.58	24.28311	15.93373
262.59	23.7341	21.44251
262.6	22.36761	19.37889
262.61	20.99958	17.23543
262.62	20.17553	18.47925
262.63	19.836	19.08605
262.64	23.68119	14.19091
262.65	26.00198	11.45227
262.66	20.84835	19.28739
262.67	16.69337	23.81919
262.68	15.78868	17.59958
262.69	17.23991	13.48797
262.7	24.17086	14.27944
262.71	27.11304	15.37276
262.72	23.15464	16.98828
262.73	22.46214	16.69887
262.74	26.06487	13.90416
262.75	26.24317	11.76845
262.76	22.96354	10.2982
262.77	20.80311	11.65769
262.78	19.5107	15.21182
262.79	20.2907	13.92024
262.8	22.29394	9.7685
262.81	22.906	9.85744
262.82	22.906	11.81208
262.83	24.09741	12.95647
262.84	25.66485	13.84514
262.85	26.48483	16.97489
262.86	27.14706	20.57762
262.87	25.92275	17.88713
262.88	24.46853	14.42967
262.89	22.05601	15.03893
262.9	19.67648	15.82286
262.91	20.58117	16.25867
262.92	21.67267	16.40503
262.93	24.69381	13.56172
262.94	26.6657	11.60353
262.95	22.86911	14.51146
262.96	20.32456	16.51861
262.97	22.23112	15.32339
262.98	23.0826	13.93917
262.99	21.28924	12.0812
263	19.75105	11.34543
263.01	18.68507	12.68643
263.02	18.60788	13.69763
263.03	19.91632	14.24665
263.04	21.7466	14.4844
263.05	24.13757	14.38772
263.06	24.57315	15.21098
263.07	23.39396	16.79393
263.08	20.61925	17.25761
263.09	16.83869	17.01567
263.1	18.38914	14.67825
263.11	22.46024	11.35003
263.12	23.74058	9.58579
263.13	24.06369	8.35799
263.14	25.17216	11.17474
263.15	26.46457	14.93876
263.16	30.54437	13.96295
263.17	35.01922	12.31538
263.18	29.01445	12.23409
263.19	22.38226	12.23536
263.2	19.05456	10.18353
263.21	16.31813	8.21167
263.22	21.11608	7.2589
263.23	25.1069	6.78451
263.24	24.07297	9.28817
263.25	23.75767	11.38985
263.26	26.24582	11.92336
263.27	27.40081	12.82268
263.28	24.94523	14.7127
263.29	23.30208	15.66028
263.3	23.26951	14.73957
263.31	23.64505	14.62845
263.32	24.63039	15.727
263.33	25.18615	15.61184
263.34	25.25077	14.10902
263.35	25.01468	12.8816
263.36	24.51425	11.89627
263.37	24.28395	10.52461
263.38	24.23535	8.89307
263.39	25.60159	10.50895
263.4	27.68548	13.77203
263.41	27.04876	12.59501
263.42	25.40119	9.76824
263.43	24.62627	10.69007
263.44	24.07673	12.58009
263.45	23.43024	12.24622
263.46	22.76801	11.55142
263.47	22.64432	12.3229
263.48	22.56367	13.21156
263.49	23.15561	14.03615
263.5	23.67921	14.78061
263.51	22.98441	14.21505
263.52	22.48816	13.71703
263.53	23.40887	13.701
263.54	24.19869	13.75496
263.55	24.42512	14.11011
263.56	24.16697	13.50858
263.57	22.48683	10.09971
263.58	21.98976	8.15298
263.59	24.00903	9.31615
263.6	24.8764	9.88156
263.61	23.90709	9.49383
263.62	23.61541	9.91503
263.63	24.14841	11.32066
263.64	23.8886	11.57422
263.65	22.88724	10.75018
263.66	24.30357	12.44769
263.67	27.45396	15.95375
263.68	26.94038	17.4811
263.69	24.4362	17.93345
263.7	21.42477	15.07707
263.71	18.20977	10.89276
263.72	17.68893	12.09638
263.73	17.93139	14.82647
263.74	18.65123	14.06243
263.75	19.45873	12.6568
263.76	19.64867	14.07583
263.77	19.77792	15.77251
263.78	21.13744	12.26446
263.79	22.55874	8.89639
263.8	24.70724	11.65905
263.81	26.70306	14.27075
263.82	27.42992	15.62778
263.83	27.5111	16.38665
263.84	24.5065	14.28673
263.85	22.08019	13.14291
263.86	21.49861	15.04896
263.87	21.0251	16.83215
263.88	20.79867	18.33445
263.89	20.61412	18.84478
263.9	20.5009	17.66558
263.91	21.59124	15.86018
263.92	24.2412	13.2433
263.93	25.06889	12.90938
263.94	24.08304	14.84748
263.95	24.48939	14.22213
263.96	25.95963	11.63782
263.97	25.98928	12.31235
263.98	25.18178	14.88064
263.99	22.2876	13.42315
264	18.49101	10.22469
264.01	17.08823	11.33217
264.02	16.426	13.77173
264.03	17.10319	14.22787
264.04	18.05596	14.27595
264.05	21.19259	13.77529
264.06	24.58544	13.21024
264.07	24.02076	15.23653
264.08	23.36307	17.212
264.09	25.26912	13.36681
264.1	27.08613	10.04423
264.11	28.02339	11.88566
264.12	28.4541	13.54645
264.13	26.17583	14.24126
264.14	24.30148	14.91448
264.15	23.8331	15.51261
264.16	23.45342	15.11685
264.17	23.29213	12.27354
264.18	23.4513	11.85803
264.19	24.19418	15.86451
264.2	25.93469	17.04791
264.21	29.05251	14.33384
264.22	28.41201	12.74968
264.23	23.79189	12.36196
264.24	22.95713	13.03394
264.25	25.20282	14.56829
264.26	25.70386	13.36191
264.27	25.12176	10.45398
264.28	26.07292	9.36585
264.29	27.73703	9.12391
264.3	24.91646	10.48917
264.31	20.58688	12.39522
264.32	18.38751	15.06407
264.33	16.67532	17.90738
264.34	21.76864	23.08088
264.35	27.79439	28.57363
264.36	25.1631	18.96568
264.37	22.04056	8.63366
264.38	19.95615	12.31703
264.39	18.05817	15.37092
264.4	18.41385	10.81491
264.41	19.60702	7.05975
264.42	25.85919	8.14228
264.43	30.5781	9.11412
264.44	29.44698	9.66365
264.45	27.94513	10.69879
264.46	25.45749	13.02513
264.47	23.66512	14.37674
264.48	23.2288	13.82721
264.49	22.98866	14.53925
264.5	23.03725	17.10805
264.51	23.9213	15.32407
264.52	25.74671	8.63558
264.53	23.53833	7.47891
264.54	17.83569	11.11421
264.55	16.83567	11.11497
264.56	18.9516	8.70746
264.57	17.41436	6.99003
264.58	14.05409	5.61697
264.59	15.34621	10.94371
264.6	18.3353	18.71421
264.61	18.69284	18.14018
264.62	18.38576	15.45868
264.63	21.48445	13.1957
264.64	25.11923	10.9986
264.65	24.38355	11.30921
264.66	23.31705	11.80963
264.67	19.00343	11.81251
264.68	14.90847	11.84644
264.69	14.42356	12.39545
264.7	14.68887	12.63585
264.71	20.13303	10.74582
264.72	24.40682	10.62531
264.73	23.76061	17.94346
264.74	23.51849	21.72987
264.75	24.43973	15.34845
264.76	24.15893	11.60066
264.77	21.3637	13.36196
264.78	20.22179	15.57561
264.79	21.67601	18.49957
264.8	22.66739	18.00781
264.81	23.10371	13.41974
264.82	22.93453	10.47927
264.83	22.20716	9.05761
264.84	19.47321	11.01538
264.85	15.32147	15.36099
264.86	18.74895	15.11696
264.87	26.22891	12.41892
264.88	26.71032	11.30857
264.89	24.43258	10.82418
264.9	23.40661	11.1994
264.91	22.72783	11.81303
264.92	21.32266	12.45431
264.93	19.78779	13.10051
264.94	26.53811	10.17311
264.95	34.06667	6.91002
264.96	30.57824	7.08104
264.97	27.17696	7.54304
264.98	30.39197	12.63204
264.99	32.81054	16.73985
265	28.85266	12.99185
265.01	25.32567	10.79364
265.02	23.80683	15.81802
265.03	22.22936	19.3627
265.04	20.46858	18.28018
265.05	19.84203	17.27231
